id,SSID,MAC,RSSI,Time,Location
3079,eduroam,36:3f:1b:e2:63:60,-74,2025-04-10 17:11:47,hall_5130_2_1n
3080,DGU-GUEST,2a:3f:1b:e2:67:10,-74,2025-04-10 17:11:47,hall_5130_2_1n
3081,DGU-WIFI,26:3f:1b:e2:67:10,-74,2025-04-10 17:11:47,hall_5130_2_1n
3082,eduroam,36:3f:1b:e2:67:10,-74,2025-04-10 17:11:47,hall_5130_2_1n
3083,,12:3f:1b:e2:67:10,-74,2025-04-10 17:11:47,hall_5130_2_1n
3084,DGU-IoT,22:3f:1b:e2:67:10,-75,2025-04-10 17:11:47,hall_5130_2_1n
3085,,2e:3f:1b:e2:67:10,-75,2025-04-10 17:11:47,hall_5130_2_1n
3086,5103LAB-2G,88:36:6c:d1:7d:92,-75,2025-04-10 17:11:47,hall_5130_2_1n
3087,DGU-WIFI,26:3f:0b:59:2d:a4,-75,2025-04-10 17:11:47,hall_5130_2_1n
3088,DGU-IoT,22:3f:1b:59:2d:a4,-77,2025-04-10 17:11:47,hall_5130_2_1n
3089,,12:3f:1b:59:2d:a4,-78,2025-04-10 17:11:47,hall_5130_2_1n
3090,DGU-GUEST,2a:3f:1b:59:2d:a4,-78,2025-04-10 17:11:47,hall_5130_2_1n
3091,DGU-WIFI,26:3f:1b:59:2d:a4,-78,2025-04-10 17:11:47,hall_5130_2_1n
3092,eduroam,36:3f:1b:59:2d:a4,-78,2025-04-10 17:11:47,hall_5130_2_1n
3093,,2e:3f:1b:59:2d:a4,-78,2025-04-10 17:11:47,hall_5130_2_1n
3094,CBLAB_5G,88:36:6c:42:04:36,-79,2025-04-10 17:11:47,hall_5130_2_1n
3095,hri51255G,5a:86:94:4e:cb:00,-80,2025-04-10 17:11:47,hall_5130_2_1n
3096,kwon5G,5a:86:94:46:3d:88,-81,2025-04-10 17:11:47,hall_5130_2_1n
3097,DGU-GUEST,2a:3f:1b:59:2e:7f,-83,2025-04-10 17:11:47,hall_5130_2_1n
3098,DGU-WIFI,26:3f:1b:59:2e:7f,-83,2025-04-10 17:11:47,hall_5130_2_1n
3099,DGU-IoT,22:3f:1b:59:2e:7f,-83,2025-04-10 17:11:47,hall_5130_2_1n
3100,eduroam,36:3f:1b:59:2e:7f,-83,2025-04-10 17:11:47,hall_5130_2_1n
3101,,12:3f:1b:59:2e:7f,-84,2025-04-10 17:11:47,hall_5130_2_1n
3102,,2e:3f:1b:59:2e:7f,-84,2025-04-10 17:11:47,hall_5130_2_1n
3103,iptime5G,70:5d:cc:60:cd:b2,-85,2025-04-10 17:11:47,hall_5130_2_1n
3104,,12:3f:1b:59:2e:20,-87,2025-04-10 17:11:47,hall_5130_2_1n
3105,DGU_5112_5G,70:5d:cc:0e:4f:06,-88,2025-04-10 17:11:47,hall_5130_2_1n
3106,iptime5130,58:86:94:ae:06:de,-35,2025-04-10 17:11:53,hall_5130_2_1n
3107,DGU-GUEST,2a:3f:0b:e2:65:79,-36,2025-04-10 17:11:53,hall_5130_2_1n
3108,DGU-WIFI,26:3f:0b:e2:65:79,-36,2025-04-10 17:11:53,hall_5130_2_1n
3109,DGU-IoT,22:3f:0b:e2:65:79,-36,2025-04-10 17:11:53,hall_5130_2_1n
3110,eduroam,36:3f:0b:e2:65:79,-36,2025-04-10 17:11:53,hall_5130_2_1n
3111,DGU-GUEST,2a:3f:1b:e2:65:79,-46,2025-04-10 17:11:53,hall_5130_2_1n
3112,DGU-WIFI,26:3f:1b:e2:65:79,-46,2025-04-10 17:11:53,hall_5130_2_1n
3113,DGU-IoT,22:3f:1b:e2:65:79,-46,2025-04-10 17:11:53,hall_5130_2_1n
3114,eduroam,36:3f:1b:e2:65:79,-46,2025-04-10 17:11:53,hall_5130_2_1n
3115,,2e:3f:1b:e2:65:79,-46,2025-04-10 17:11:53,hall_5130_2_1n
3116,,12:3f:1b:e2:65:79,-46,2025-04-10 17:11:53,hall_5130_2_1n
3117,CNWLab,70:5d:cc:39:67:e6,-47,2025-04-10 17:11:53,hall_5130_2_1n
3118,DIRECT-5A-HP Color LJ 4303,e2:73:e7:80:67:5a,-50,2025-04-10 17:11:53,hall_5130_2_1n
3119,CNWLab_5G,70:5d:cc:39:67:e4,-53,2025-04-10 17:11:53,hall_5130_2_1n
3120,SVM5132,70:5d:cc:1d:b2:a8,-54,2025-04-10 17:11:53,hall_5130_2_1n
3121,hri5125,58:86:94:7e:cb:00,-54,2025-04-10 17:11:53,hall_5130_2_1n
3122,DGU-GUEST,2a:3f:1b:59:2e:74,-58,2025-04-10 17:11:53,hall_5130_2_1n
3123,DGU-WIFI,26:3f:1b:59:2e:74,-58,2025-04-10 17:11:53,hall_5130_2_1n
3124,DGU-IoT,22:3f:1b:59:2e:74,-58,2025-04-10 17:11:53,hall_5130_2_1n
3125,eduroam,36:3f:1b:59:2e:74,-58,2025-04-10 17:11:53,hall_5130_2_1n
3126,,2e:3f:1b:59:2e:74,-58,2025-04-10 17:11:53,hall_5130_2_1n
3127,,12:3f:1b:59:2e:74,-58,2025-04-10 17:11:53,hall_5130_2_1n
3128,iptime,70:5d:cc:60:cd:b0,-60,2025-04-10 17:11:53,hall_5130_2_1n
3129,DIRECT-TCC48x Series,86:25:19:a0:cb:e8,-61,2025-04-10 17:11:53,hall_5130_2_1n
3130,HRILAB5G,5a:86:94:46:4a:a8,-65,2025-04-10 17:11:53,hall_5130_2_1n
3131,DGU-WIFI,26:3f:0b:59:2d:a3,-65,2025-04-10 17:11:53,hall_5130_2_1n
3132,ktw,58:86:94:7e:ea:78,-65,2025-04-10 17:11:53,hall_5130_2_1n
3133,DGU-GUEST,2a:3f:0b:59:2d:a3,-66,2025-04-10 17:11:53,hall_5130_2_1n
3134,DGU-IoT,22:3f:0b:59:2d:a3,-66,2025-04-10 17:11:53,hall_5130_2_1n
3135,eduroam,36:3f:0b:59:2d:a3,-66,2025-04-10 17:11:53,hall_5130_2_1n
3136,kwon,58:86:94:16:3d:88,-66,2025-04-10 17:11:53,hall_5130_2_1n
3137,AILAB,70:5d:cc:ad:52:2c,-66,2025-04-10 17:11:53,hall_5130_2_1n
3138,CSDC_5157_5G,3c:7c:3f:3e:1f:cc,-67,2025-04-10 17:11:53,hall_5130_2_1n
3139,,16:11:32:7c:45:c8,-67,2025-04-10 17:11:53,hall_5130_2_1n
3140,EDLAB_2G,88:36:6c:b1:2c:38,-68,2025-04-10 17:11:53,hall_5130_2_1n
3141,eduroam,36:3f:0b:59:2e:7f,-69,2025-04-10 17:11:53,hall_5130_2_1n
3142,eduroam,36:3f:0b:e2:67:10,-69,2025-04-10 17:11:53,hall_5130_2_1n
3143,DGU-GUEST,2a:3f:0b:e2:67:10,-69,2025-04-10 17:11:53,hall_5130_2_1n
3144,mstwifi,58:86:94:99:68:8e,-70,2025-04-10 17:11:53,hall_5130_2_1n
3145,eduroam,36:3f:0b:59:2e:20,-70,2025-04-10 17:11:53,hall_5130_2_1n
3146,MME-5159,00:11:32:7c:45:c9,-71,2025-04-10 17:11:53,hall_5130_2_1n
3147,DGU-IoT,22:3f:0b:59:2e:7f,-71,2025-04-10 17:11:53,hall_5130_2_1n
3148,,b2:ee:52:de:60:ed,-71,2025-04-10 17:11:53,hall_5130_2_1n
3149,DGU-GUEST,2a:3f:1b:e2:67:10,-72,2025-04-10 17:11:53,hall_5130_2_1n
3150,DGU-WIFI,26:3f:1b:e2:67:10,-72,2025-04-10 17:11:53,hall_5130_2_1n
3151,DGU-IoT,22:3f:1b:e2:67:10,-72,2025-04-10 17:11:53,hall_5130_2_1n
3152,eduroam,36:3f:1b:e2:67:10,-72,2025-04-10 17:11:53,hall_5130_2_1n
3153,,12:3f:1b:59:2d:a3,-72,2025-04-10 17:11:53,hall_5130_2_1n
3154,eduroam,36:3f:1b:59:2d:a3,-72,2025-04-10 17:11:53,hall_5130_2_1n
3155,,2e:3f:1b:59:2d:a3,-72,2025-04-10 17:11:53,hall_5130_2_1n
3156,DGU-GUEST,2a:3f:1b:59:2d:a3,-72,2025-04-10 17:11:53,hall_5130_2_1n
3157,DGU-WIFI,26:3f:1b:59:2d:a3,-72,2025-04-10 17:11:53,hall_5130_2_1n
3158,DGU-IoT,22:3f:1b:59:2d:a3,-72,2025-04-10 17:11:53,hall_5130_2_1n
3159,DGU-GUEST,2a:3f:1b:e2:63:60,-75,2025-04-10 17:11:53,hall_5130_2_1n
3160,DGU-WIFI,26:3f:1b:e2:63:60,-75,2025-04-10 17:11:53,hall_5130_2_1n
3161,DGU-IoT,22:3f:1b:e2:63:60,-75,2025-04-10 17:11:53,hall_5130_2_1n
3162,eduroam,36:3f:1b:e2:63:60,-75,2025-04-10 17:11:53,hall_5130_2_1n
3163,eduroam,36:3f:0b:e2:65:b0,-75,2025-04-10 17:11:53,hall_5130_2_1n
3164,plrwap,78:db:2f:0f:ee:04,-77,2025-04-10 17:11:53,hall_5130_2_1n
3165,DGU-IoT,22:3f:1b:59:2d:a4,-79,2025-04-10 17:11:53,hall_5130_2_1n
3166,,12:3f:1b:59:2d:a4,-79,2025-04-10 17:11:53,hall_5130_2_1n
3167,DGU-GUEST,2a:3f:1b:59:2d:a4,-79,2025-04-10 17:11:53,hall_5130_2_1n
3168,eduroam,36:3f:1b:59:2d:a4,-79,2025-04-10 17:11:53,hall_5130_2_1n
3169,,2e:3f:1b:59:2d:a4,-79,2025-04-10 17:11:53,hall_5130_2_1n
3170,DGU-WIFI,26:3f:1b:59:2e:7f,-79,2025-04-10 17:11:53,hall_5130_2_1n
3171,DGU-IoT,22:3f:1b:59:2e:7f,-79,2025-04-10 17:11:53,hall_5130_2_1n
3172,CBLAB_5G,88:36:6c:42:04:36,-79,2025-04-10 17:11:53,hall_5130_2_1n
3173,DGU-WIFI,26:3f:1b:59:2d:a4,-80,2025-04-10 17:11:53,hall_5130_2_1n
3174,,12:3f:1b:59:2e:7f,-80,2025-04-10 17:11:53,hall_5130_2_1n
3175,DGU-GUEST,2a:3f:1b:59:2e:7f,-80,2025-04-10 17:11:53,hall_5130_2_1n
3176,eduroam,36:3f:1b:59:2e:7f,-80,2025-04-10 17:11:53,hall_5130_2_1n
3177,,2e:3f:1b:59:2e:7f,-80,2025-04-10 17:11:53,hall_5130_2_1n
3178,kwon5G,5a:86:94:46:3d:88,-81,2025-04-10 17:11:53,hall_5130_2_1n
3179,hri51255G,5a:86:94:4e:cb:00,-82,2025-04-10 17:11:53,hall_5130_2_1n
3180,,12:3f:1b:59:2e:20,-87,2025-04-10 17:11:53,hall_5130_2_1n
3181,,12:3f:1b:59:2e:60,-90,2025-04-10 17:11:53,hall_5130_2_1n
3182,iptime5130,58:86:94:ae:06:de,-33,2025-04-10 17:11:58,hall_5130_2_1n
3183,DGU-GUEST,2a:3f:0b:e2:65:79,-36,2025-04-10 17:11:58,hall_5130_2_1n
3184,DGU-WIFI,26:3f:0b:e2:65:79,-36,2025-04-10 17:11:58,hall_5130_2_1n
3185,DGU-IoT,22:3f:0b:e2:65:79,-36,2025-04-10 17:11:58,hall_5130_2_1n
3186,eduroam,36:3f:0b:e2:65:79,-36,2025-04-10 17:11:58,hall_5130_2_1n
3187,,2c:3f:0b:e2:65:79,-36,2025-04-10 17:11:58,hall_5130_2_1n
3188,,12:3f:0b:e2:65:79,-37,2025-04-10 17:11:58,hall_5130_2_1n
3189,DIRECT-5A-HP Color LJ 4303,e2:73:e7:80:67:5a,-48,2025-04-10 17:11:58,hall_5130_2_1n
3190,iptime5130_5G,58:86:94:ae:06:df,-48,2025-04-10 17:11:58,hall_5130_2_1n
3191,DGU-GUEST,2a:3f:1b:e2:65:79,-49,2025-04-10 17:11:58,hall_5130_2_1n
3192,DGU-WIFI,26:3f:1b:e2:65:79,-49,2025-04-10 17:11:58,hall_5130_2_1n
3193,DGU-IoT,22:3f:1b:e2:65:79,-49,2025-04-10 17:11:58,hall_5130_2_1n
3194,eduroam,36:3f:1b:e2:65:79,-49,2025-04-10 17:11:58,hall_5130_2_1n
3195,DGU-GUEST,2a:3f:0b:59:2e:74,-51,2025-04-10 17:11:58,hall_5130_2_1n
3196,DGU-WIFI,26:3f:0b:59:2e:74,-51,2025-04-10 17:11:58,hall_5130_2_1n
3197,DGU-IoT,22:3f:0b:59:2e:74,-51,2025-04-10 17:11:58,hall_5130_2_1n
3198,eduroam,36:3f:0b:59:2e:74,-51,2025-04-10 17:11:58,hall_5130_2_1n
3199,CNWLab_5G,70:5d:cc:39:67:e4,-54,2025-04-10 17:11:58,hall_5130_2_1n
3200,SVM5132,70:5d:cc:1d:b2:a8,-56,2025-04-10 17:11:58,hall_5130_2_1n
3201,DGU-GUEST,2a:3f:1b:59:2e:74,-58,2025-04-10 17:11:58,hall_5130_2_1n
3202,hri5125,58:86:94:7e:cb:00,-58,2025-04-10 17:11:58,hall_5130_2_1n
3203,DGU-WIFI,26:3f:1b:59:2e:74,-59,2025-04-10 17:11:58,hall_5130_2_1n
3204,DGU-IoT,22:3f:1b:59:2e:74,-59,2025-04-10 17:11:58,hall_5130_2_1n
3205,eduroam,36:3f:1b:59:2e:74,-59,2025-04-10 17:11:58,hall_5130_2_1n
3206,HRILAB,58:86:94:16:4a:a8,-59,2025-04-10 17:11:58,hall_5130_2_1n
3207,,2e:3f:1b:59:2e:74,-59,2025-04-10 17:11:58,hall_5130_2_1n
3208,,12:3f:1b:59:2e:74,-59,2025-04-10 17:11:58,hall_5130_2_1n
3209,MME-5159,00:11:32:7c:45:c8,-60,2025-04-10 17:11:58,hall_5130_2_1n
3210,DIRECT-TCC48x Series,86:25:19:a0:cb:e8,-63,2025-04-10 17:11:58,hall_5130_2_1n
3211,HRILAB5G,5a:86:94:46:4a:a8,-66,2025-04-10 17:11:58,hall_5130_2_1n
3212,CSDC2_5157_5G,58:86:94:ea:f7:4c,-67,2025-04-10 17:11:58,hall_5130_2_1n
3213,CSDC_5157_5G,3c:7c:3f:3e:1f:cc,-67,2025-04-10 17:11:58,hall_5130_2_1n
3214,DGU-GUEST,2a:3f:0b:59:2d:a3,-67,2025-04-10 17:11:58,hall_5130_2_1n
3215,,2c:3f:0b:59:2d:a3,-67,2025-04-10 17:11:58,hall_5130_2_1n
3216,DGU-GUEST,2a:3f:1b:e2:67:10,-69,2025-04-10 17:11:58,hall_5130_2_1n
3217,CBLAB,88:36:6c:42:04:34,-69,2025-04-10 17:11:58,hall_5130_2_1n
3218,eduroam,36:3f:0b:e2:67:10,-70,2025-04-10 17:11:58,hall_5130_2_1n
3219,MME-5159,00:11:32:7c:45:c9,-71,2025-04-10 17:11:58,hall_5130_2_1n
3220,eduroam,36:3f:0b:59:2e:7f,-71,2025-04-10 17:11:58,hall_5130_2_1n
3221,DGU-GUEST,2a:3f:0b:59:2e:7f,-71,2025-04-10 17:11:58,hall_5130_2_1n
3222,DGU-WIFI,26:3f:0b:59:2e:7f,-71,2025-04-10 17:11:58,hall_5130_2_1n
3223,,16:11:32:7c:45:c9,-72,2025-04-10 17:11:58,hall_5130_2_1n
3224,,12:3f:1b:59:2d:a3,-73,2025-04-10 17:11:58,hall_5130_2_1n
3225,eduroam,36:3f:1b:59:2d:a3,-73,2025-04-10 17:11:58,hall_5130_2_1n
3226,,2e:3f:1b:59:2d:a3,-73,2025-04-10 17:11:58,hall_5130_2_1n
3227,DGU-GUEST,2a:3f:1b:59:2d:a3,-73,2025-04-10 17:11:58,hall_5130_2_1n
3228,DGU-WIFI,26:3f:1b:59:2d:a3,-73,2025-04-10 17:11:58,hall_5130_2_1n
3229,DGU-IoT,22:3f:1b:59:2d:a3,-73,2025-04-10 17:11:58,hall_5130_2_1n
3230,DGU-WIFI,26:3f:1b:e2:67:10,-74,2025-04-10 17:11:58,hall_5130_2_1n
3231,DGU-IoT,22:3f:1b:e2:67:10,-74,2025-04-10 17:11:58,hall_5130_2_1n
3232,eduroam,36:3f:1b:e2:67:10,-74,2025-04-10 17:11:58,hall_5130_2_1n
3233,DGU-GUEST,2a:3f:1b:e2:63:60,-75,2025-04-10 17:11:58,hall_5130_2_1n
3234,,2e:3f:1b:e2:63:60,-75,2025-04-10 17:11:58,hall_5130_2_1n
3235,,12:3f:1b:e2:63:60,-75,2025-04-10 17:11:58,hall_5130_2_1n
3236,DGU-IoT,22:3f:1b:59:2d:a4,-79,2025-04-10 17:11:58,hall_5130_2_1n
3237,,12:3f:1b:59:2d:a4,-79,2025-04-10 17:11:58,hall_5130_2_1n
3238,DGU-GUEST,2a:3f:1b:59:2d:a4,-79,2025-04-10 17:11:58,hall_5130_2_1n
3239,,2e:3f:1b:59:2d:a4,-79,2025-04-10 17:11:58,hall_5130_2_1n
3240,CBLAB_5G,88:36:6c:42:04:36,-79,2025-04-10 17:11:58,hall_5130_2_1n
3241,DGU-WIFI,26:3f:1b:59:2d:a4,-80,2025-04-10 17:11:58,hall_5130_2_1n
3242,eduroam,36:3f:1b:59:2d:a4,-80,2025-04-10 17:11:58,hall_5130_2_1n
3243,DGU-GUEST,2a:3f:1b:59:2e:7f,-80,2025-04-10 17:11:58,hall_5130_2_1n
3244,DGU-WIFI,26:3f:1b:59:2e:7f,-80,2025-04-10 17:11:58,hall_5130_2_1n
3245,DGU-IoT,22:3f:1b:59:2e:7f,-80,2025-04-10 17:11:58,hall_5130_2_1n
3246,eduroam,36:3f:1b:59:2e:7f,-80,2025-04-10 17:11:58,hall_5130_2_1n
3247,,12:3f:1b:59:2e:7f,-81,2025-04-10 17:11:58,hall_5130_2_1n
3248,,2e:3f:1b:59:2e:7f,-81,2025-04-10 17:11:58,hall_5130_2_1n
3249,kwon5G,5a:86:94:46:3d:88,-81,2025-04-10 17:11:58,hall_5130_2_1n
3250,hri51255G,5a:86:94:4e:cb:00,-81,2025-04-10 17:11:58,hall_5130_2_1n
3251,iptime5G,70:5d:cc:60:cd:b2,-84,2025-04-10 17:11:58,hall_5130_2_1n
3252,CG51055G,88:36:6c:0c:b6:4c,-86,2025-04-10 17:11:58,hall_5130_2_1n
3253,,12:3f:1b:59:2e:20,-88,2025-04-10 17:11:58,hall_5130_2_1n
3254,iptime5130,58:86:94:ae:06:de,-33,2025-04-10 17:12:04,hall_5130_2_1n
3255,DGU-GUEST,2a:3f:0b:e2:65:79,-37,2025-04-10 17:12:04,hall_5130_2_1n
3256,DGU-WIFI,26:3f:0b:e2:65:79,-37,2025-04-10 17:12:04,hall_5130_2_1n
3257,DGU-IoT,22:3f:0b:e2:65:79,-37,2025-04-10 17:12:04,hall_5130_2_1n
3258,eduroam,36:3f:0b:e2:65:79,-37,2025-04-10 17:12:04,hall_5130_2_1n
3259,DGU-WIFI,26:3f:0b:59:2e:74,-48,2025-04-10 17:12:04,hall_5130_2_1n
3260,DGU-IoT,22:3f:0b:59:2e:74,-48,2025-04-10 17:12:04,hall_5130_2_1n
3261,eduroam,36:3f:0b:59:2e:74,-48,2025-04-10 17:12:04,hall_5130_2_1n
3262,DGU-GUEST,2a:3f:1b:e2:65:79,-48,2025-04-10 17:12:04,hall_5130_2_1n
3263,DGU-WIFI,26:3f:1b:e2:65:79,-48,2025-04-10 17:12:04,hall_5130_2_1n
3264,DGU-IoT,22:3f:1b:e2:65:79,-48,2025-04-10 17:12:04,hall_5130_2_1n
3265,eduroam,36:3f:1b:e2:65:79,-48,2025-04-10 17:12:04,hall_5130_2_1n
3266,,2e:3f:1b:e2:65:79,-48,2025-04-10 17:12:04,hall_5130_2_1n
3267,,12:3f:1b:e2:65:79,-48,2025-04-10 17:12:04,hall_5130_2_1n
3268,DIRECT-5A-HP Color LJ 4303,e2:73:e7:80:67:5a,-49,2025-04-10 17:12:04,hall_5130_2_1n
3269,DGU-GUEST,2a:3f:0b:59:2e:74,-49,2025-04-10 17:12:04,hall_5130_2_1n
3270,iptime5130_5G,58:86:94:ae:06:df,-50,2025-04-10 17:12:04,hall_5130_2_1n
3271,CNWLab,70:5d:cc:39:67:e6,-55,2025-04-10 17:12:04,hall_5130_2_1n
3272,CNWLab_5G,70:5d:cc:39:67:e4,-56,2025-04-10 17:12:04,hall_5130_2_1n
3273,DGU-GUEST,2a:3f:1b:59:2e:74,-56,2025-04-10 17:12:04,hall_5130_2_1n
3274,DGU-IoT,22:3f:1b:59:2e:74,-56,2025-04-10 17:12:04,hall_5130_2_1n
3275,SVM5132,70:5d:cc:1d:b2:a8,-56,2025-04-10 17:12:04,hall_5130_2_1n
3276,HRILAB,58:86:94:16:4a:a8,-56,2025-04-10 17:12:04,hall_5130_2_1n
3277,DGU-WIFI,26:3f:1b:59:2e:74,-57,2025-04-10 17:12:04,hall_5130_2_1n
3278,eduroam,36:3f:1b:59:2e:74,-57,2025-04-10 17:12:04,hall_5130_2_1n
3279,,2e:3f:1b:59:2e:74,-57,2025-04-10 17:12:04,hall_5130_2_1n
3280,,12:3f:1b:59:2e:74,-57,2025-04-10 17:12:04,hall_5130_2_1n
3281,iptime,70:5d:cc:60:cd:b0,-58,2025-04-10 17:12:04,hall_5130_2_1n
3282,hri5125,58:86:94:7e:cb:00,-58,2025-04-10 17:12:04,hall_5130_2_1n
3283,kwon,58:86:94:16:3d:88,-63,2025-04-10 17:12:04,hall_5130_2_1n
3284,DIRECT-TCC48x Series,86:25:19:a0:cb:e8,-64,2025-04-10 17:12:04,hall_5130_2_1n
3285,CSDC2_5157_5G,58:86:94:ea:f7:4c,-66,2025-04-10 17:12:04,hall_5130_2_1n
3286,DGU-IoT,22:3f:0b:59:2d:a3,-66,2025-04-10 17:12:04,hall_5130_2_1n
3287,eduroam,36:3f:0b:59:2d:a3,-66,2025-04-10 17:12:04,hall_5130_2_1n
3288,DGU-GUEST,2a:3f:0b:59:2d:a3,-67,2025-04-10 17:12:04,hall_5130_2_1n
3289,DGU-WIFI,26:3f:0b:59:2d:a3,-67,2025-04-10 17:12:04,hall_5130_2_1n
3290,dhwc,70:5d:cc:44:10:a2,-67,2025-04-10 17:12:04,hall_5130_2_1n
3291,EDLAB_2G,88:36:6c:b1:2c:38,-68,2025-04-10 17:12:04,hall_5130_2_1n
3292,DGU-GUEST,2a:3f:0b:59:2e:20,-68,2025-04-10 17:12:04,hall_5130_2_1n
3293,,12:3f:0b:59:2e:20,-68,2025-04-10 17:12:04,hall_5130_2_1n
3294,CSDC_5157_5G,3c:7c:3f:3e:1f:cc,-69,2025-04-10 17:12:04,hall_5130_2_1n
3295,eduroam,36:3f:0b:59:2e:20,-69,2025-04-10 17:12:04,hall_5130_2_1n
3296,,12:3f:1b:e2:63:60,-71,2025-04-10 17:12:04,hall_5130_2_1n
3297,DGU-GUEST,2a:3f:1b:e2:67:10,-73,2025-04-10 17:12:04,hall_5130_2_1n
3298,DGU-WIFI,26:3f:1b:e2:67:10,-73,2025-04-10 17:12:04,hall_5130_2_1n
3299,eduroam,36:3f:0b:59:2e:7f,-73,2025-04-10 17:12:04,hall_5130_2_1n
3300,DGU-IoT,22:3f:0b:59:2e:7f,-73,2025-04-10 17:12:04,hall_5130_2_1n
3301,DGU-GUEST,2a:3f:1b:e2:63:60,-74,2025-04-10 17:12:04,hall_5130_2_1n
3302,DGU-IoT,22:3f:1b:e2:67:10,-74,2025-04-10 17:12:04,hall_5130_2_1n
3303,eduroam,36:3f:1b:e2:67:10,-74,2025-04-10 17:12:04,hall_5130_2_1n
3304,,12:3f:1b:59:2d:a3,-74,2025-04-10 17:12:04,hall_5130_2_1n
3305,MME-5159,00:11:32:7c:45:c9,-74,2025-04-10 17:12:04,hall_5130_2_1n
3306,eduroam,36:3f:1b:59:2d:a3,-74,2025-04-10 17:12:04,hall_5130_2_1n
3307,DGU-GUEST,2a:3f:1b:59:2d:a3,-74,2025-04-10 17:12:04,hall_5130_2_1n
3308,DGU-WIFI,26:3f:1b:59:2d:a3,-74,2025-04-10 17:12:04,hall_5130_2_1n
3309,DGU-IoT,22:3f:1b:59:2d:a3,-74,2025-04-10 17:12:04,hall_5130_2_1n
3310,DGU-WIFI,26:3f:1b:e2:63:60,-75,2025-04-10 17:12:04,hall_5130_2_1n
3311,eduroam,36:3f:1b:e2:63:60,-75,2025-04-10 17:12:04,hall_5130_2_1n
3312,,2e:3f:1b:59:2d:a3,-75,2025-04-10 17:12:04,hall_5130_2_1n
3313,,12:3f:1b:59:2d:a4,-78,2025-04-10 17:12:04,hall_5130_2_1n
3314,DGU-GUEST,2a:3f:1b:59:2d:a4,-78,2025-04-10 17:12:04,hall_5130_2_1n
3315,eduroam,36:3f:1b:59:2d:a4,-78,2025-04-10 17:12:04,hall_5130_2_1n
3316,DGU-IoT,22:3f:1b:59:2d:a4,-79,2025-04-10 17:12:04,hall_5130_2_1n
3317,DGU-WIFI,26:3f:1b:59:2d:a4,-79,2025-04-10 17:12:04,hall_5130_2_1n
3318,,2e:3f:1b:59:2d:a4,-79,2025-04-10 17:12:04,hall_5130_2_1n
3319,MME-5159,00:11:32:7c:45:c8,-79,2025-04-10 17:12:04,hall_5130_2_1n
3320,kwon5G,5a:86:94:46:3d:88,-80,2025-04-10 17:12:04,hall_5130_2_1n
3321,hri51255G,5a:86:94:4e:cb:00,-81,2025-04-10 17:12:04,hall_5130_2_1n
3322,CBLAB_5G,88:36:6c:42:04:36,-81,2025-04-10 17:12:04,hall_5130_2_1n
3323,,12:3f:1b:59:2e:7f,-82,2025-04-10 17:12:04,hall_5130_2_1n
3324,DGU-GUEST,2a:3f:1b:59:2e:7f,-82,2025-04-10 17:12:04,hall_5130_2_1n
3325,DGU-IoT,22:3f:1b:59:2e:7f,-82,2025-04-10 17:12:04,hall_5130_2_1n
3326,DGU-WIFI,26:3f:1b:59:2e:7f,-83,2025-04-10 17:12:04,hall_5130_2_1n
3327,,2e:3f:1b:59:2e:7f,-83,2025-04-10 17:12:04,hall_5130_2_1n
3328,,12:3f:1b:59:2e:20,-88,2025-04-10 17:12:04,hall_5130_2_1n
3329,iptime5130,58:86:94:ae:06:de,-30,2025-04-10 17:12:10,hall_5130_2_1n
3330,DGU-GUEST,2a:3f:0b:e2:65:79,-35,2025-04-10 17:12:10,hall_5130_2_1n
3331,DGU-WIFI,26:3f:0b:e2:65:79,-35,2025-04-10 17:12:10,hall_5130_2_1n
3332,DGU-IoT,22:3f:0b:e2:65:79,-35,2025-04-10 17:12:10,hall_5130_2_1n
3333,eduroam,36:3f:0b:e2:65:79,-35,2025-04-10 17:12:10,hall_5130_2_1n
3334,,2c:3f:0b:e2:65:79,-35,2025-04-10 17:12:10,hall_5130_2_1n
3335,,12:3f:0b:e2:65:79,-35,2025-04-10 17:12:10,hall_5130_2_1n
3336,iptime5130_5G,58:86:94:ae:06:df,-48,2025-04-10 17:12:10,hall_5130_2_1n
3337,DGU-GUEST,2a:3f:1b:e2:65:79,-48,2025-04-10 17:12:10,hall_5130_2_1n
3338,DGU-WIFI,26:3f:1b:e2:65:79,-48,2025-04-10 17:12:10,hall_5130_2_1n
3339,DGU-IoT,22:3f:1b:e2:65:79,-48,2025-04-10 17:12:10,hall_5130_2_1n
3340,eduroam,36:3f:1b:e2:65:79,-48,2025-04-10 17:12:10,hall_5130_2_1n
3341,SVM5132_2.4GHz,72:5d:cc:4d:b2:a8,-51,2025-04-10 17:12:10,hall_5130_2_1n
3342,CNWLab,70:5d:cc:39:67:e6,-52,2025-04-10 17:12:10,hall_5130_2_1n
3343,DGU-WIFI,26:3f:0b:59:2e:74,-53,2025-04-10 17:12:10,hall_5130_2_1n
3344,DGU-GUEST,2a:3f:0b:59:2e:74,-54,2025-04-10 17:12:10,hall_5130_2_1n
3345,DGU-IoT,22:3f:0b:59:2e:74,-54,2025-04-10 17:12:10,hall_5130_2_1n
3346,eduroam,36:3f:0b:59:2e:74,-54,2025-04-10 17:12:10,hall_5130_2_1n
3347,DGU-GUEST,2a:3f:0b:e2:65:b0,-54,2025-04-10 17:12:10,hall_5130_2_1n
