SSID,MAC,RSSI,Time,Location
42230,,da:55:a8:6e:53:4a,-80,2025-04-24 17:21:11,hall_6147_2_7
42231,,2e:3f:1b:e2:66:61,-81,2025-04-24 17:21:11,hall_6147_2_7
42232,DGU-WIFI,26:3f:1b:e2:66:61,-81,2025-04-24 17:21:11,hall_6147_2_7
42233,DGU-IoT,22:3f:1b:e2:66:61,-81,2025-04-24 17:21:11,hall_6147_2_7
42234,eduroam,36:3f:1b:e2:66:61,-81,2025-04-24 17:21:11,hall_6147_2_7
42235,DGU-GUEST,2a:3f:1b:e2:66:61,-82,2025-04-24 17:21:11,hall_6147_2_7
42236,,12:3f:1b:e2:66:61,-82,2025-04-24 17:21:11,hall_6147_2_7
42237,AIR_Lab,80:69:1a:1f:f0:50,-82,2025-04-24 17:21:11,hall_6147_2_7
42238,gnasang,28:ee:52:de:53:57,-84,2025-04-24 17:21:11,hall_6147_2_7
42239,rain-jackal,9a:18:65:68:4c:36,-85,2025-04-24 17:21:11,hall_6147_2_7
42240,김민서,c2:d3:f6:ec:18:f3,-86,2025-04-24 17:21:11,hall_6147_2_7
42241,,94:18:65:68:4c:36,-87,2025-04-24 17:21:11,hall_6147_2_7
42242,eduroam,36:3f:0b:e2:65:b0,-38,2025-04-24 17:21:17,hall_6147_2_7
42243,DGU-WIFI,26:3f:0b:e2:65:b0,-38,2025-04-24 17:21:17,hall_6147_2_7
42244,DGU-IoT,22:3f:0b:e2:65:b0,-38,2025-04-24 17:21:17,hall_6147_2_7
42245,DGU-GUEST,2a:3f:0b:e2:65:b0,-38,2025-04-24 17:21:17,hall_6147_2_7
42246,,2c:3f:0b:e2:65:b0,-38,2025-04-24 17:21:17,hall_6147_2_7
42247,ncsa,90:9f:33:90:6f:a6,-45,2025-04-24 17:21:17,hall_6147_2_7
42248,,12:3f:0b:e2:65:b0,-45,2025-04-24 17:21:17,hall_6147_2_7
42249,6134,58:86:94:a1:6e:5c,-48,2025-04-24 17:21:17,hall_6147_2_7
42250,CILab_2G,8a:36:6c:cd:f1:80,-48,2025-04-24 17:21:17,hall_6147_2_7
42251,,12:3f:0b:e2:66:60,-50,2025-04-24 17:21:17,hall_6147_2_7
42252,DGU-GUEST,2a:3f:1b:e2:65:b0,-52,2025-04-24 17:21:17,hall_6147_2_7
42253,DGU-WIFI,26:3f:1b:e2:65:b0,-52,2025-04-24 17:21:17,hall_6147_2_7
42254,DGU-IoT,22:3f:1b:e2:65:b0,-52,2025-04-24 17:21:17,hall_6147_2_7
42255,eduroam,36:3f:1b:e2:65:b0,-52,2025-04-24 17:21:17,hall_6147_2_7
42256,,2e:3f:1b:e2:65:b0,-52,2025-04-24 17:21:17,hall_6147_2_7
42257,,12:3f:1b:e2:65:b0,-52,2025-04-24 17:21:17,hall_6147_2_7
42258,DGU-IoT,22:3f:0b:e2:66:60,-53,2025-04-24 17:21:17,hall_6147_2_7
42259,DGU-IoT,22:3f:0b:e2:66:20,-53,2025-04-24 17:21:17,hall_6147_2_7
42260,eduroam,36:3f:0b:e2:66:20,-53,2025-04-24 17:21:17,hall_6147_2_7
42261,DGU-GUEST,2a:3f:0b:e2:66:20,-53,2025-04-24 17:21:17,hall_6147_2_7
42262,DGU-WIFI,26:3f:0b:e2:66:20,-53,2025-04-24 17:21:17,hall_6147_2_7
42263,DGU-GUEST,2a:3f:0b:e2:66:60,-53,2025-04-24 17:21:17,hall_6147_2_7
42264,DGU-WIFI,26:3f:0b:e2:66:60,-53,2025-04-24 17:21:17,hall_6147_2_7
42265,eduroam,36:3f:0b:e2:66:60,-53,2025-04-24 17:21:17,hall_6147_2_7
42266,,2c:3f:0b:e2:66:20,-53,2025-04-24 17:21:17,hall_6147_2_7
42267,,12:3f:0b:e2:65:9a,-56,2025-04-24 17:21:17,hall_6147_2_7
42268,61345G,58:86:94:a1:6e:5e,-57,2025-04-24 17:21:17,hall_6147_2_7
42269,6105,58:86:94:a1:69:8c,-57,2025-04-24 17:21:17,hall_6147_2_7
42270,,12:3f:0b:e2:66:20,-57,2025-04-24 17:21:17,hall_6147_2_7
42271,DGU-IoT,22:3f:0b:e2:65:9a,-58,2025-04-24 17:21:17,hall_6147_2_7
42272,DGU-GUEST,2a:3f:0b:e2:65:9a,-59,2025-04-24 17:21:17,hall_6147_2_7
42273,eduroam,36:3f:0b:e2:65:9a,-59,2025-04-24 17:21:17,hall_6147_2_7
42274,DGU-WIFI,26:3f:0b:e2:65:9a,-59,2025-04-24 17:21:17,hall_6147_2_7
42275,DGU-GUEST,2a:3f:1b:e2:66:20,-60,2025-04-24 17:21:17,hall_6147_2_7
42276,DGU-WIFI,26:3f:1b:e2:66:20,-60,2025-04-24 17:21:17,hall_6147_2_7
42277,DGU-IoT,22:3f:1b:e2:66:20,-60,2025-04-24 17:21:17,hall_6147_2_7
42278,eduroam,36:3f:1b:e2:66:20,-60,2025-04-24 17:21:17,hall_6147_2_7
42279,CILab_5G,88:36:6c:ad:f1:80,-60,2025-04-24 17:21:17,hall_6147_2_7
42280,6130,72:5d:cc:c3:6b:0c,-60,2025-04-24 17:21:17,hall_6147_2_7
42281,plrwap,78:db:2f:0f:ef:8a,-62,2025-04-24 17:21:17,hall_6147_2_7
42282,plrwap,78:db:2f:0f:f0:4f,-62,2025-04-24 17:21:17,hall_6147_2_7
42283,DGU-GUEST,2a:3f:1b:e2:65:9a,-63,2025-04-24 17:21:17,hall_6147_2_7
42284,DGU-WIFI,26:3f:1b:e2:65:9a,-63,2025-04-24 17:21:17,hall_6147_2_7
42285,eduroam,36:3f:1b:e2:65:9a,-63,2025-04-24 17:21:17,hall_6147_2_7
42286,6130_5G-1,70:5d:cc:83:6b:0c,-63,2025-04-24 17:21:17,hall_6147_2_7
42287,DGU-IoT,22:3f:1b:e2:65:9a,-64,2025-04-24 17:21:17,hall_6147_2_7
42288,DGU-GUEST,2a:3f:0b:e2:65:c4,-64,2025-04-24 17:21:17,hall_6147_2_7
42289,DGU-IoT,22:3f:0b:e2:65:c4,-65,2025-04-24 17:21:17,hall_6147_2_7
42290,eduroam,36:3f:0b:e2:65:c4,-65,2025-04-24 17:21:17,hall_6147_2_7
42291,DGU-GUEST,2a:3f:1b:e2:66:1f,-65,2025-04-24 17:21:17,hall_6147_2_7
42292,DGU-WIFI,26:3f:1b:e2:66:1f,-65,2025-04-24 17:21:17,hall_6147_2_7
42293,DGU-IoT,22:3f:1b:e2:66:1f,-65,2025-04-24 17:21:17,hall_6147_2_7
42294,eduroam,36:3f:1b:e2:66:1f,-65,2025-04-24 17:21:17,hall_6147_2_7
42295,eduroam,36:3f:0b:e2:65:b6,-65,2025-04-24 17:21:17,hall_6147_2_7
42296,plrwap,78:db:2f:0f:ec:6d,-66,2025-04-24 17:21:17,hall_6147_2_7
42297,6130_5G-2,70:5d:cc:83:6b:0e,-69,2025-04-24 17:21:17,hall_6147_2_7
42298,DGU-WIFI,26:3f:0b:e2:66:1f,-69,2025-04-24 17:21:17,hall_6147_2_7
42299,eduroam,36:3f:0b:e2:66:1f,-69,2025-04-24 17:21:17,hall_6147_2_7
42300,eduroam,36:3f:1b:e2:65:b6,-71,2025-04-24 17:21:17,hall_6147_2_7
42301,plrwap,78:db:2f:0f:f5:47,-71,2025-04-24 17:21:17,hall_6147_2_7
42302,DGU-GUEST,2a:3f:1b:e2:65:b6,-72,2025-04-24 17:21:17,hall_6147_2_7
42303,DGU-IoT,22:3f:1b:e2:65:b6,-72,2025-04-24 17:21:17,hall_6147_2_7
42304,DGU-GUEST,2a:3f:1b:e2:65:c4,-72,2025-04-24 17:21:17,hall_6147_2_7
42305,DGU-WIFI,26:3f:1b:e2:65:c4,-72,2025-04-24 17:21:17,hall_6147_2_7
42306,eduroam,36:3f:1b:e2:65:c4,-72,2025-04-24 17:21:17,hall_6147_2_7
42307,,2e:3f:1b:e2:65:b6,-72,2025-04-24 17:21:17,hall_6147_2_7
42308,,12:3f:1b:e2:65:b6,-72,2025-04-24 17:21:17,hall_6147_2_7
42309,mstwifi,58:86:94:99:68:8e,-72,2025-04-24 17:21:17,hall_6147_2_7
42310,DGU-WIFI,26:3f:1b:e2:65:b6,-73,2025-04-24 17:21:17,hall_6147_2_7
42311,DGU-IoT,22:3f:1b:e2:65:c4,-73,2025-04-24 17:21:17,hall_6147_2_7
42312,DGU-GUEST,2a:3f:1b:e2:66:60,-73,2025-04-24 17:21:17,hall_6147_2_7
42313,DGU-WIFI,26:3f:1b:e2:66:60,-73,2025-04-24 17:21:17,hall_6147_2_7
42314,DGU-IoT,22:3f:1b:e2:66:60,-73,2025-04-24 17:21:17,hall_6147_2_7
42315,eduroam,36:3f:1b:e2:66:60,-73,2025-04-24 17:21:17,hall_6147_2_7
42316,6105_5G,58:86:94:a1:69:8e,-73,2025-04-24 17:21:17,hall_6147_2_7
42317,,b2:ee:52:de:60:ed,-74,2025-04-24 17:21:17,hall_6147_2_7
42318,plrwap,78:db:2f:0f:ee:04,-75,2025-04-24 17:21:17,hall_6147_2_7
42319,,da:55:a8:6e:54:2a,-77,2025-04-24 17:21:17,hall_6147_2_7
42320,AIR_Lab,80:69:1a:1f:f0:4f,-78,2025-04-24 17:21:17,hall_6147_2_7
42321,RAIN,30:23:03:d0:ef:28,-78,2025-04-24 17:21:17,hall_6147_2_7
42322,,2e:3f:1b:e2:66:61,-79,2025-04-24 17:21:17,hall_6147_2_7
42323,DGU-GUEST,2a:3f:1b:e2:66:61,-79,2025-04-24 17:21:17,hall_6147_2_7
42324,DGU-WIFI,26:3f:1b:e2:66:61,-79,2025-04-24 17:21:17,hall_6147_2_7
42325,DGU-IoT,22:3f:1b:e2:66:61,-79,2025-04-24 17:21:17,hall_6147_2_7
42326,,12:3f:1b:e2:66:61,-79,2025-04-24 17:21:17,hall_6147_2_7
42327,DGU-WIFI,26:3f:1b:e2:65:ea,-79,2025-04-24 17:21:17,hall_6147_2_7
42328,DGU-IoT,22:3f:1b:e2:65:ea,-79,2025-04-24 17:21:17,hall_6147_2_7
42329,eduroam,36:3f:1b:e2:65:ea,-79,2025-04-24 17:21:17,hall_6147_2_7
42330,DGU-GUEST,2a:3f:1b:e2:65:ea,-79,2025-04-24 17:21:17,hall_6147_2_7
42331,_LinksysSetup87F-guest,86:69:1a:1f:f0:4f,-79,2025-04-24 17:21:17,hall_6147_2_7
42332,eduroam,36:3f:1b:e2:66:61,-80,2025-04-24 17:21:17,hall_6147_2_7
42333,AIR_Lab,80:69:1a:1f:f0:50,-81,2025-04-24 17:21:17,hall_6147_2_7
42334,김민서,c2:d3:f6:ec:18:f3,-86,2025-04-24 17:21:17,hall_6147_2_7
42335,RAIN,c4:41:1e:9a:ae:ee,-87,2025-04-24 17:21:17,hall_6147_2_7
42336,,12:3f:1b:e2:66:62,-88,2025-04-24 17:21:17,hall_6147_2_7
42337,eduroam,36:3f:0b:e2:65:b0,-37,2025-04-24 17:21:23,hall_6147_2_7
42338,DGU-WIFI,26:3f:0b:e2:65:b0,-37,2025-04-24 17:21:23,hall_6147_2_7
42339,DGU-IoT,22:3f:0b:e2:65:b0,-37,2025-04-24 17:21:23,hall_6147_2_7
42340,DGU-GUEST,2a:3f:0b:e2:65:b0,-38,2025-04-24 17:21:23,hall_6147_2_7
42341,ncsa,90:9f:33:90:6f:a6,-46,2025-04-24 17:21:23,hall_6147_2_7
42342,6134,58:86:94:a1:6e:5c,-48,2025-04-24 17:21:23,hall_6147_2_7
42343,DGU-GUEST,2a:3f:1b:e2:65:b0,-51,2025-04-24 17:21:23,hall_6147_2_7
42344,DGU-WIFI,26:3f:1b:e2:65:b0,-51,2025-04-24 17:21:23,hall_6147_2_7
42345,DGU-IoT,22:3f:1b:e2:65:b0,-51,2025-04-24 17:21:23,hall_6147_2_7
42346,eduroam,36:3f:1b:e2:65:b0,-51,2025-04-24 17:21:23,hall_6147_2_7
42347,,2e:3f:1b:e2:65:b0,-51,2025-04-24 17:21:23,hall_6147_2_7
42348,,12:3f:1b:e2:65:b0,-51,2025-04-24 17:21:23,hall_6147_2_7
42349,DGU-GUEST,2a:3f:0b:e2:66:60,-53,2025-04-24 17:21:23,hall_6147_2_7
42350,DGU-IoT,22:3f:0b:e2:66:20,-54,2025-04-24 17:21:23,hall_6147_2_7
42351,eduroam,36:3f:0b:e2:66:20,-54,2025-04-24 17:21:23,hall_6147_2_7
42352,DGU-GUEST,2a:3f:0b:e2:66:20,-54,2025-04-24 17:21:23,hall_6147_2_7
42353,DGU-WIFI,26:3f:0b:e2:66:20,-54,2025-04-24 17:21:23,hall_6147_2_7
42354,61345G,58:86:94:a1:6e:5e,-58,2025-04-24 17:21:23,hall_6147_2_7
42355,6130,72:5d:cc:c3:6b:0c,-58,2025-04-24 17:21:23,hall_6147_2_7
42356,DGU-GUEST,2a:3f:1b:e2:66:20,-59,2025-04-24 17:21:23,hall_6147_2_7
42357,DGU-WIFI,26:3f:1b:e2:66:20,-59,2025-04-24 17:21:23,hall_6147_2_7
42358,DGU-IoT,22:3f:1b:e2:66:20,-59,2025-04-24 17:21:23,hall_6147_2_7
42359,DGU-GUEST,2a:3f:0b:e2:65:9a,-59,2025-04-24 17:21:23,hall_6147_2_7
42360,eduroam,36:3f:1b:e2:66:20,-59,2025-04-24 17:21:23,hall_6147_2_7
42361,eduroam,36:3f:0b:e2:65:9a,-59,2025-04-24 17:21:23,hall_6147_2_7
42362,DGU-WIFI,26:3f:0b:e2:65:9a,-59,2025-04-24 17:21:23,hall_6147_2_7
42363,DGU-IoT,22:3f:0b:e2:65:9a,-59,2025-04-24 17:21:23,hall_6147_2_7
42364,CILab_5G,88:36:6c:ad:f1:80,-61,2025-04-24 17:21:23,hall_6147_2_7
42365,plrwap,78:db:2f:0f:ef:8a,-61,2025-04-24 17:21:23,hall_6147_2_7
42366,DGU-GUEST,2a:3f:1b:e2:65:9a,-64,2025-04-24 17:21:23,hall_6147_2_7
42367,DGU-WIFI,26:3f:1b:e2:65:9a,-64,2025-04-24 17:21:23,hall_6147_2_7
42368,DGU-IoT,22:3f:1b:e2:65:9a,-64,2025-04-24 17:21:23,hall_6147_2_7
42369,eduroam,36:3f:1b:e2:65:9a,-64,2025-04-24 17:21:23,hall_6147_2_7
42370,,2e:3f:1b:e2:65:9a,-64,2025-04-24 17:21:23,hall_6147_2_7
42371,,12:3f:1b:e2:65:9a,-64,2025-04-24 17:21:23,hall_6147_2_7
42372,DGU-GUEST,2a:3f:1b:e2:66:1f,-66,2025-04-24 17:21:23,hall_6147_2_7
42373,DGU-WIFI,26:3f:1b:e2:66:1f,-66,2025-04-24 17:21:23,hall_6147_2_7
42374,DGU-IoT,22:3f:1b:e2:66:1f,-66,2025-04-24 17:21:23,hall_6147_2_7
42375,eduroam,36:3f:1b:e2:66:1f,-66,2025-04-24 17:21:23,hall_6147_2_7
42376,plrwap,78:db:2f:0f:ec:6d,-67,2025-04-24 17:21:23,hall_6147_2_7
42377,6141,70:5d:cc:a3:b4:aa,-68,2025-04-24 17:21:23,hall_6147_2_7
42378,plrwap,78:db:2f:0f:f5:47,-69,2025-04-24 17:21:23,hall_6147_2_7
42379,DGU-GUEST,2a:3f:1b:e2:65:b6,-71,2025-04-24 17:21:23,hall_6147_2_7
42380,DGU-WIFI,26:3f:1b:e2:65:b6,-71,2025-04-24 17:21:23,hall_6147_2_7
42381,DGU-IoT,22:3f:1b:e2:65:b6,-71,2025-04-24 17:21:23,hall_6147_2_7
42382,eduroam,36:3f:1b:e2:65:b6,-71,2025-04-24 17:21:23,hall_6147_2_7
42383,DGU-GUEST,2a:3f:1b:e2:66:60,-73,2025-04-24 17:21:23,hall_6147_2_7
42384,DGU-WIFI,26:3f:1b:e2:66:60,-73,2025-04-24 17:21:23,hall_6147_2_7
42385,DGU-IoT,22:3f:1b:e2:66:60,-73,2025-04-24 17:21:23,hall_6147_2_7
42386,eduroam,36:3f:1b:e2:66:60,-73,2025-04-24 17:21:23,hall_6147_2_7
42387,6105_5G,58:86:94:a1:69:8e,-73,2025-04-24 17:21:23,hall_6147_2_7
42388,_LinksysSetup87F-guest,86:69:1a:1f:f0:4e,-73,2025-04-24 17:21:23,hall_6147_2_7
42389,,2e:3f:1b:e2:66:60,-73,2025-04-24 17:21:23,hall_6147_2_7
42390,,12:3f:1b:e2:66:60,-73,2025-04-24 17:21:23,hall_6147_2_7
42391,DGU-IoT,22:3f:1b:e2:65:c4,-74,2025-04-24 17:21:23,hall_6147_2_7
42392,eduroam,36:3f:1b:e2:65:c4,-74,2025-04-24 17:21:23,hall_6147_2_7
42393,DGU-GUEST,2a:3f:1b:e2:65:ea,-74,2025-04-24 17:21:23,hall_6147_2_7
42394,DGU-GUEST,2a:3f:1b:e2:65:c4,-75,2025-04-24 17:21:23,hall_6147_2_7
42395,DGU-WIFI,26:3f:1b:e2:65:c4,-75,2025-04-24 17:21:23,hall_6147_2_7
42396,DGU-WIFI,26:3f:1b:e2:65:ea,-75,2025-04-24 17:21:23,hall_6147_2_7
42397,10133-2,88:36:6c:05:6f:f8,-76,2025-04-24 17:21:23,hall_6147_2_7
42398,DGU-IoT,22:3f:1b:e2:65:ea,-78,2025-04-24 17:21:23,hall_6147_2_7
42399,eduroam,36:3f:1b:e2:65:ea,-78,2025-04-24 17:21:23,hall_6147_2_7
42400,,2e:3f:1b:e2:65:ea,-78,2025-04-24 17:21:23,hall_6147_2_7
42401,,12:3f:1b:e2:65:ea,-79,2025-04-24 17:21:23,hall_6147_2_7
42402,,2e:3f:1b:e2:66:61,-81,2025-04-24 17:21:23,hall_6147_2_7
42403,DGU-GUEST,2a:3f:1b:e2:66:61,-81,2025-04-24 17:21:23,hall_6147_2_7
42404,eduroam,36:3f:1b:e2:66:61,-81,2025-04-24 17:21:23,hall_6147_2_7
42405,7203,34:fc:b9:c8:20:83,-81,2025-04-24 17:21:23,hall_6147_2_7
42406,DGU-WIFI,26:3f:1b:e2:66:61,-82,2025-04-24 17:21:23,hall_6147_2_7
42407,DGU-IoT,22:3f:1b:e2:66:61,-82,2025-04-24 17:21:23,hall_6147_2_7
42408,,12:3f:1b:e2:66:61,-82,2025-04-24 17:21:23,hall_6147_2_7
42409,7208,34:fc:b9:c8:e6:a2,-83,2025-04-24 17:21:23,hall_6147_2_7
42410,김민서,c2:d3:f6:ec:18:f3,-85,2025-04-24 17:21:23,hall_6147_2_7
42411,RAIN,c4:41:1e:9a:ae:ee,-86,2025-04-24 17:21:23,hall_6147_2_7
42412,eduroam,36:3f:0b:e2:65:b0,-38,2025-04-24 17:21:29,hall_6147_2_7
42413,DGU-WIFI,26:3f:0b:e2:65:b0,-38,2025-04-24 17:21:29,hall_6147_2_7
42414,DGU-IoT,22:3f:0b:e2:65:b0,-38,2025-04-24 17:21:29,hall_6147_2_7
42415,DGU-GUEST,2a:3f:0b:e2:65:b0,-38,2025-04-24 17:21:29,hall_6147_2_7
42416,ncsa,90:9f:33:90:6f:a6,-42,2025-04-24 17:21:29,hall_6147_2_7
42417,6134,58:86:94:a1:6e:5c,-45,2025-04-24 17:21:29,hall_6147_2_7
42418,CILab_2G,8a:36:6c:cd:f1:80,-46,2025-04-24 17:21:29,hall_6147_2_7
42419,DGU-GUEST,2a:3f:1b:e2:65:b0,-51,2025-04-24 17:21:29,hall_6147_2_7
42420,DGU-IoT,22:3f:1b:e2:65:b0,-51,2025-04-24 17:21:29,hall_6147_2_7
42421,,12:3f:1b:e2:65:b0,-51,2025-04-24 17:21:29,hall_6147_2_7
42422,DGU-WIFI,26:3f:1b:e2:65:b0,-52,2025-04-24 17:21:29,hall_6147_2_7
42423,eduroam,36:3f:1b:e2:65:b0,-52,2025-04-24 17:21:29,hall_6147_2_7
42424,,2e:3f:1b:e2:65:b0,-52,2025-04-24 17:21:29,hall_6147_2_7
42425,DGU-IoT,22:3f:0b:e2:66:60,-53,2025-04-24 17:21:29,hall_6147_2_7
42426,DGU-GUEST,2a:3f:0b:e2:66:60,-53,2025-04-24 17:21:29,hall_6147_2_7
42427,DGU-WIFI,26:3f:0b:e2:66:60,-53,2025-04-24 17:21:29,hall_6147_2_7
42428,eduroam,36:3f:0b:e2:66:60,-53,2025-04-24 17:21:29,hall_6147_2_7
42429,61345G,58:86:94:a1:6e:5e,-58,2025-04-24 17:21:29,hall_6147_2_7
42430,eduroam,36:3f:0b:e2:65:9a,-58,2025-04-24 17:21:29,hall_6147_2_7
42431,DGU-IoT,22:3f:0b:e2:66:20,-58,2025-04-24 17:21:29,hall_6147_2_7
42432,6105,58:86:94:a1:69:8c,-58,2025-04-24 17:21:29,hall_6147_2_7
42433,eduroam,36:3f:0b:e2:66:20,-58,2025-04-24 17:21:29,hall_6147_2_7
42434,DGU-GUEST,2a:3f:0b:e2:66:20,-58,2025-04-24 17:21:29,hall_6147_2_7
42435,DGU-WIFI,26:3f:0b:e2:66:20,-58,2025-04-24 17:21:29,hall_6147_2_7
42436,DGU-GUEST,2a:3f:1b:e2:66:20,-59,2025-04-24 17:21:29,hall_6147_2_7
42437,DGU-WIFI,26:3f:1b:e2:66:20,-59,2025-04-24 17:21:29,hall_6147_2_7
42438,DGU-IoT,22:3f:1b:e2:66:20,-59,2025-04-24 17:21:29,hall_6147_2_7
42439,DGU-GUEST,2a:3f:0b:e2:65:9a,-59,2025-04-24 17:21:29,hall_6147_2_7
42440,eduroam,36:3f:1b:e2:66:20,-59,2025-04-24 17:21:29,hall_6147_2_7
42441,DGU-WIFI,26:3f:0b:e2:65:9a,-59,2025-04-24 17:21:29,hall_6147_2_7
42442,DGU-IoT,22:3f:0b:e2:65:9a,-59,2025-04-24 17:21:29,hall_6147_2_7
42443,CILab_5G,88:36:6c:ad:f1:80,-60,2025-04-24 17:21:29,hall_6147_2_7
42444,6130_5G-1,70:5d:cc:83:6b:0c,-62,2025-04-24 17:21:29,hall_6147_2_7
42445,plrwap,78:db:2f:0f:ef:8a,-63,2025-04-24 17:21:29,hall_6147_2_7
42446,DGU-IoT,22:3f:0b:e2:65:c4,-63,2025-04-24 17:21:29,hall_6147_2_7
42447,eduroam,36:3f:0b:e2:65:c4,-63,2025-04-24 17:21:29,hall_6147_2_7
42448,DGU-WIFI,26:3f:0b:e2:65:c4,-63,2025-04-24 17:21:29,hall_6147_2_7
42449,DGU-IoT,22:3f:1b:e2:65:9a,-64,2025-04-24 17:21:29,hall_6147_2_7
42450,eduroam,36:3f:1b:e2:65:9a,-64,2025-04-24 17:21:29,hall_6147_2_7
42451,,12:3f:1b:e2:65:9a,-64,2025-04-24 17:21:29,hall_6147_2_7
42452,DGU-GUEST,2a:3f:1b:e2:65:9a,-65,2025-04-24 17:21:29,hall_6147_2_7
42453,DGU-WIFI,26:3f:1b:e2:65:9a,-65,2025-04-24 17:21:29,hall_6147_2_7
42454,plrwap,78:db:2f:0f:f0:4f,-65,2025-04-24 17:21:29,hall_6147_2_7
42455,,2e:3f:1b:e2:65:9a,-65,2025-04-24 17:21:29,hall_6147_2_7
42456,DGU-GUEST,2a:3f:1b:e2:66:1f,-66,2025-04-24 17:21:29,hall_6147_2_7
42457,DGU-IoT,22:3f:1b:e2:66:1f,-66,2025-04-24 17:21:29,hall_6147_2_7
42458,eduroam,36:3f:1b:e2:66:1f,-66,2025-04-24 17:21:29,hall_6147_2_7
42459,eduroam,36:3f:0b:e2:65:b6,-66,2025-04-24 17:21:29,hall_6147_2_7
42460,_LinksysSetup87F-guest,86:69:1a:1f:f0:4e,-66,2025-04-24 17:21:29,hall_6147_2_7
42461,DGU-GUEST,2a:3f:0b:e2:65:b6,-66,2025-04-24 17:21:29,hall_6147_2_7
42462,DGU-IoT,22:3f:0b:e2:65:b6,-66,2025-04-24 17:21:29,hall_6147_2_7
42463,7132,58:86:94:84:20:d2,-67,2025-04-24 17:21:29,hall_6147_2_7
42464,6141,70:5d:cc:a3:b4:aa,-68,2025-04-24 17:21:29,hall_6147_2_7
42465,plrwap,78:db:2f:0f:ec:6d,-68,2025-04-24 17:21:29,hall_6147_2_7
42466,DGU-IoT,22:3f:0b:e2:66:1f,-69,2025-04-24 17:21:29,hall_6147_2_7
42467,plrwap,78:db:2f:0f:f5:47,-70,2025-04-24 17:21:29,hall_6147_2_7
42468,DGU-WIFI,26:3f:0b:e2:66:1f,-70,2025-04-24 17:21:29,hall_6147_2_7
42469,eduroam,36:3f:0b:e2:66:1f,-70,2025-04-24 17:21:29,hall_6147_2_7
42470,6130_5G-2,70:5d:cc:83:6b:0e,-71,2025-04-24 17:21:29,hall_6147_2_7
42471,DGU-GUEST,2a:3f:1b:e2:65:b6,-72,2025-04-24 17:21:29,hall_6147_2_7
42472,DGU-WIFI,26:3f:1b:e2:65:b6,-72,2025-04-24 17:21:29,hall_6147_2_7
42473,DGU-IoT,22:3f:1b:e2:65:b6,-72,2025-04-24 17:21:29,hall_6147_2_7
42474,eduroam,36:3f:1b:e2:65:b6,-72,2025-04-24 17:21:29,hall_6147_2_7
42475,DGU-GUEST,2a:3f:1b:e2:65:c4,-72,2025-04-24 17:21:29,hall_6147_2_7
42476,DGU-WIFI,26:3f:1b:e2:65:c4,-72,2025-04-24 17:21:29,hall_6147_2_7
42477,DGU-IoT,22:3f:1b:e2:65:c4,-72,2025-04-24 17:21:29,hall_6147_2_7
42478,eduroam,36:3f:1b:e2:65:c4,-72,2025-04-24 17:21:29,hall_6147_2_7
42479,DGU-GUEST,2a:3f:1b:e2:66:60,-72,2025-04-24 17:21:29,hall_6147_2_7
42480,eduroam,36:3f:1b:e2:66:60,-72,2025-04-24 17:21:29,hall_6147_2_7
42481,,2e:3f:1b:e2:65:b6,-72,2025-04-24 17:21:29,hall_6147_2_7
42482,,12:3f:1b:e2:65:b6,-72,2025-04-24 17:21:29,hall_6147_2_7
42483,,2c:3f:0b:e2:66:86,-72,2025-04-24 17:21:29,hall_6147_2_7
42484,,8a:69:1a:1f:f0:4e,-72,2025-04-24 17:21:29,hall_6147_2_7
42485,DGU-WIFI,26:3f:1b:e2:66:60,-73,2025-04-24 17:21:29,hall_6147_2_7
42486,DGU-IoT,22:3f:1b:e2:66:60,-73,2025-04-24 17:21:29,hall_6147_2_7
42487,6105_5G,58:86:94:a1:69:8e,-73,2025-04-24 17:21:29,hall_6147_2_7
42488,,2e:3f:1b:e2:66:60,-73,2025-04-24 17:21:29,hall_6147_2_7
42489,,12:3f:1b:e2:66:60,-73,2025-04-24 17:21:29,hall_6147_2_7
42490,EDLAB_2G,88:36:6c:b1:2c:38,-74,2025-04-24 17:21:29,hall_6147_2_7
42491,AIR_Lab,80:69:1a:1f:f0:4f,-78,2025-04-24 17:21:29,hall_6147_2_7
42492,_LinksysSetup87F-guest,86:69:1a:1f:f0:4f,-78,2025-04-24 17:21:29,hall_6147_2_7
42493,DGU-WIFI,26:3f:1b:e2:65:ea,-79,2025-04-24 17:21:29,hall_6147_2_7
42494,DGU-IoT,22:3f:1b:e2:65:ea,-79,2025-04-24 17:21:29,hall_6147_2_7
42495,eduroam,36:3f:1b:e2:65:ea,-79,2025-04-24 17:21:29,hall_6147_2_7
42496,DGU-GUEST,2a:3f:1b:e2:65:ea,-79,2025-04-24 17:21:29,hall_6147_2_7
42497,,2e:3f:1b:e2:65:ea,-79,2025-04-24 17:21:29,hall_6147_2_7
42498,,12:3f:1b:e2:65:ea,-79,2025-04-24 17:21:29,hall_6147_2_7
42499,DGU-WIFI,26:3f:1b:e2:66:61,-80,2025-04-24 17:21:29,hall_6147_2_7
42500,eduroam,36:3f:1b:e2:66:61,-80,2025-04-24 17:21:29,hall_6147_2_7
42501,DGU-GUEST,2a:3f:1b:e2:66:61,-81,2025-04-24 17:21:29,hall_6147_2_7
42502,DGU-IoT,22:3f:1b:e2:66:61,-81,2025-04-24 17:21:29,hall_6147_2_7
